CustomerID,Total_Bill_Size,First_Purchase,Last_Purchase,Most_Common_Location,Top_Item,Purchase_Interval_Days,Total_Bill_Scaled,Purchase_Interval_Scaled,Cluster,Recency,Frequency,Monetary,Recency_Scaled,Frequency_Scaled,Monetary_Scaled,GMM_Cluster
12759.0,1531.44,2011-03-09 08:09:00,2011-10-18 14:49:00,Netherlands,22382,223,-0.04465826365406712,0.6746514414128874,1,52,3,1531.44,-0.39747457770427286,-0.2222692335883952,-0.04465826365406712,2
12762.0,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,Portugal,22558,17,7.33703418955224e-06,-0.8761998422562224,0,8,2,1898.52,-0.8341821931836119,-0.329362146223227,7.33703418955224e-06,2
12763.0,494.08,2010-12-05 15:46:00,2011-07-24 14:12:00,Japan,21210,230,-0.17088226803995019,0.7273502714404785,1,138,2,494.08,0.45609030709625337,-0.329362146223227,-0.17088226803995019,0
12764.0,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,Lebanon,82551,0,-0.02489287143493119,-1.0041827151803722,0,317,1,1693.88,2.232696288250837,-0.4364550588580588,-0.02489287143493119,0
12766.0,6989.63,2010-12-08 13:53:00,2011-12-06 08:46:00,Portugal,22457,362,0.619483980599599,1.7210996376750536,1,4,7,6989.63,-0.8738828854999153,0.20610241695093204,0.619483980599599,1
12769.0,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,Brazil,22423,0,-0.0918499019098519,-1.0041827151803722,0,239,1,1143.6,1.458532788082918,-0.4364550588580588,-0.0918499019098519,0
12770.0,1351.45,2011-05-13 09:33:00,2011-05-13 09:33:00,Japan,21080,0,-0.06655910670702375,-1.0041827151803722,0,211,1,1351.45,1.180627941868793,-0.4364550588580588,-0.06655910670702375,0
12772.0,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,Portugal,21240,0,-0.1224069257216692,-1.0041827151803722,0,60,1,892.47,-0.31807319307166576,-0.4364550588580588,-0.1224069257216692,0
12775.0,1351.24,2011-02-01 13:45:00,2011-11-22 16:33:00,Netherlands,POST,294,-0.0665846591101635,1.2091681459784542,1,17,6,1351.24,-0.7448556354719289,0.09900950431610024,-0.0665846591101635,2
12778.0,804.23,2011-01-31 14:35:00,2011-11-20 11:39:00,Netherlands,POST,292,-0.13314380216476543,1.1941113373991425,1,20,7,804.23,-0.7150801162347011,0.20610241695093204,-0.13314380216476543,2
12779.0,3868.7,2010-12-03 13:40:00,2011-11-18 17:10:00,Poland,21232,350,0.2397351161667752,1.630758786199183,1,21,12,3868.7,-0.7051549431556253,0.7415669801250911,0.2397351161667752,2
12781.0,707.72,2011-02-28 08:43:00,2011-11-18 15:45:00,Czech Republic,22231,263,-0.14488695657912648,0.9757876129991222,1,21,5,707.72,-0.7051549431556253,-0.008083408318731574,-0.14488695657912648,2
12782.0,2273.32,2010-12-17 11:30:00,2011-12-05 09:16:00,Portugal,POST,352,0.045612292733106984,1.645815594778495,1,5,6,2273.32,-0.8639577124208395,0.09900950431610024,0.045612292733106984,2
12783.0,1603.87,2011-09-25 15:35:00,2011-12-07 15:56:00,Portugal,M,73,-0.03584511813306237,-0.4546092020354935,0,2,8,1603.87,-0.8937332316580672,0.31319532958576385,-0.03584511813306237,2
12784.0,574.42,2011-11-24 12:53:00,2011-11-30 15:38:00,Portugal,23203,6,-0.16110664866734872,-0.9590122894424369,0,9,2,574.42,-0.8242570201045359,-0.329362146223227,-0.16110664866734872,0
12785.0,305.71,2010-12-10 13:48:00,2011-12-07 12:46:00,Portugal,85099B,361,-0.19380277365629242,1.7135712333853976,1,3,2,305.71,-0.8838080585789913,-0.329362146223227,-0.19380277365629242,0
12787.0,463.66,2011-05-31 09:36:00,2011-11-30 08:44:00,Netherlands,POST,182,-0.17458371615190604,0.36598686553699655,1,10,3,463.66,-0.81433184702546,-0.2222692335883952,-0.17458371615190604,0
12789.0,91.85,2011-10-05 13:34:00,2011-10-05 13:34:00,Netherlands,22803,0,-0.21982485430135773,-1.0041827151803722,0,65,1,91.85,-0.2684473276762863,-0.4364550588580588,-0.21982485430135773,0
12790.0,324.92,2011-05-31 14:14:00,2011-05-31 14:14:00,Netherlands,22539,0,-0.1914653371595576,-1.0041827151803722,0,192,1,324.92,0.9920496533663512,-0.4364550588580588,-0.1914653371595576,0
12791.0,192.60000000000002,2010-12-01 11:27:00,2010-12-01 11:27:00,Netherlands,22867,0,-0.2075657846997944,-1.0041827151803722,0,374,1,192.60000000000002,2.7984311537581625,-0.4364550588580588,-0.2075657846997944,0
12792.0,400.53999999999996,2011-03-28 11:36:00,2011-03-28 11:36:00,Portugal,22567,0,-0.18226403846704925,-1.0041827151803722,0,257,1,400.53999999999996,1.637185903506284,-0.4364550588580588,-0.18226403846704925,0
12793.0,545.48,2010-12-03 15:14:00,2011-01-09 12:12:00,Portugal,22383,36,-0.16462801317622458,-0.7331601607527608,0,335,2,545.48,2.411349403674203,-0.329362146223227,-0.16462801317622458,0
12794.0,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,Portugal,23078,45,-0.1263079259343354,-0.6654045221458579,0,53,2,860.41,-0.38754940462519694,-0.329362146223227,-0.1263079259343354,0
12795.0,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,Portugal,37495,0,-0.1786209958479842,-1.0041827151803722,0,19,1,430.48,-0.7250052893137771,-0.4364550588580588,-0.1786209958479842,0
12797.0,194.18,2010-12-09 10:55:00,2010-12-14 16:24:00,Portugal,21891,5,-0.20737353328569544,-0.9665406937320928,0,360,3,194.18,2.6594787306511,-0.2222692335883952,-0.20737353328569544,0
12798.0,6977.04,2011-06-22 10:11:00,2011-11-29 15:52:00,Japan,23084,160,0.6179520531923167,0.2003619711645674,1,10,3,6977.04,-0.81433184702546,-0.2222692335883952,0.6179520531923167,1
12802.0,412.58,2011-06-06 09:36:00,2011-06-09 09:44:00,Netherlands,47503A,3,-0.18079903402037112,-0.9815975023114045,0,184,2,412.58,0.9126482687337442,-0.329362146223227,-0.18079903402037112,0
12808.0,483.65000000000003,2010-12-06 10:27:00,2011-11-03 10:05:00,Portugal,22278,331,-0.17215137072922365,1.4877191046957214,1,37,3,483.65000000000003,-0.5463521738904111,-0.2222692335883952,-0.17215137072922365,0
12809.0,484.36,2011-06-15 10:51:00,2011-06-24 15:15:00,Portugal,23245,9,-0.17206497927098935,-0.9364270765734694,0,168,2,484.36,0.75384549946853,-0.329362146223227,-0.17206497927098935,0
12811.0,514.85,2011-02-28 15:39:00,2011-03-24 09:42:00,Portugal,POST,23,-0.16835501369132017,-0.8310294165182871,0,261,3,514.85,1.6768865958225876,-0.2222692335883952,-0.16835501369132017,0
12812.0,229.64000000000001,2011-10-26 09:54:00,2011-10-26 09:54:00,Japan,22907,0,-0.2030588274983859,-1.0041827151803722,0,45,1,229.64000000000001,-0.46695078925780403,-0.4364550588580588,-0.2030588274983859,0
12814.0,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,Poland,23084,0,-0.21567928108721118,-1.0041827151803722,0,102,1,125.92,0.09878407624952146,-0.4364550588580588,-0.21567928108721118,0
12815.0,1063.46,2011-05-25 13:34:00,2011-07-15 10:21:00,Poland,15056BL,50,-0.1016011856604155,-0.6277625006975786,0,148,2,1063.46,0.5553420378870122,-0.329362146223227,-0.1016011856604155,0
12816.0,572.2,2011-06-16 13:24:00,2011-09-05 12:41:00,Poland,22781,80,-0.16137677407196876,-0.40191037200790236,0,96,2,572.2,0.03923303777506615,-0.329362146223227,-0.16137677407196876,0
12817.0,166.04,2011-03-03 16:28:00,2011-03-03 16:28:00,Austria,22556,0,-0.21079755530641994,-1.0041827151803722,0,281,1,166.04,1.8753900574041051,-0.4364550588580588,-0.21079755530641994,0
12818.0,1517.88,2011-03-23 12:06:00,2011-06-14 13:54:00,Austria,22697,83,-0.046308218828232856,-0.3793251591389348,0,178,2,1517.88,0.8530972302592889,-0.329362146223227,-0.046308218828232856,0
12820.0,942.34,2011-01-17 12:34:00,2011-12-06 15:12:00,United Kingdom,23313,323,-0.1163388383665331,1.4274918703784745,1,3,4,942.34,-0.8838080585789913,-0.11517632095356338,-0.1163388383665331,0
12821.0,92.72,2011-05-09 15:51:00,2011-05-09 15:51:00,United Kingdom,23068,0,-0.2197189943454931,-1.0041827151803722,0,214,1,92.72,1.2104034611060206,-0.4364550588580588,-0.2197189943454931,0
12822.0,918.98,2011-09-13 13:46:00,2011-09-30 10:04:00,United Kingdom,23439,16,-0.11918123902055314,-0.8837282465458782,0,71,3,918.98,-0.208896289201831,-0.2222692335883952,-0.11918123902055314,0
12823.0,1759.5,2011-02-16 12:15:00,2011-09-26 07:35:00,United Kingdom,48138,221,-0.016908353844314977,0.6595946328335756,1,75,5,1759.5,-0.16919559688552746,-0.008083408318731574,-0.016908353844314977,2
12824.0,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,United Kingdom,21506,0,-0.18268017760389635,-1.0041827151803722,0,60,1,397.12,-0.31807319307166576,-0.4364550588580588,-0.18268017760389635,0
12826.0,1468.1200000000001,2010-12-09 15:21:00,2011-12-07 10:25:00,United Kingdom,20727,362,-0.05236292159124814,1.7210996376750536,1,3,8,1468.1200000000001,-0.8838080585789913,0.31319532958576385,-0.05236292159124814,2
12827.0,430.15000000000003,2011-10-26 15:44:00,2011-12-04 12:17:00,United Kingdom,22139,38,-0.17866114962434662,-0.718103352173449,0,6,3,430.15000000000003,-0.8540325393417636,-0.2222692335883952,-0.17866114962434662,0
12828.0,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,United Kingdom,37446,127,-0.10704628109138282,-0.048075370394076396,0,3,6,1018.71,-0.8838080585789913,0.09900950431610024,-0.10704628109138282,2
12829.0,253.05,2010-12-14 14:54:00,2011-01-21 12:56:00,United Kingdom,84827,37,-0.20021034293885642,-0.7256317564631048,0,322,3,253.05,2.2823221536462164,-0.2222692335883952,-0.20021034293885642,0
12830.0,6748.4,2011-06-21 10:53:00,2011-11-02 11:54:00,United Kingdom,21790,134,0.5901315700786548,0.004623459633514709,0,38,7,6748.4,-0.5364270008113352,0.20610241695093204,0.5901315700786548,2
12831.0,215.05,2011-03-22 13:02:00,2011-03-22 13:02:00,United Kingdom,84970L,0,-0.20483411112604655,-1.0041827151803722,0,262,1,215.05,1.6868117689016633,-0.4364550588580588,-0.20483411112604655,0
12832.0,383.03,2011-09-02 13:48:00,2011-11-07 13:30:00,United Kingdom,85034B,65,-0.18439462217646238,-0.5148364363527405,0,32,2,383.03,-0.5959780392857905,-0.329362146223227,-0.18439462217646238,0
12833.0,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,United Kingdom,84946,0,-0.1802149790914629,-1.0041827151803722,0,145,1,417.38,0.5255665186497845,-0.4364550588580588,-0.1802149790914629,0
12834.0,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,United Kingdom,22690,0,-0.19299118066133036,-1.0041827151803722,0,283,1,312.38,1.895240403562257,-0.4364550588580588,-0.19299118066133036,0
12836.0,2612.86,2011-02-01 11:19:00,2011-10-11 15:10:00,United Kingdom,82484,252,0.0869268782667527,0.8929751658129076,1,59,4,2612.86,-0.3279983661507416,-0.11517632095356338,0.0869268782667527,2
12837.0,134.1,2011-06-19 16:07:00,2011-06-19 16:07:00,United Kingdom,22844,0,-0.21468395414586344,-1.0041827151803722,0,173,1,134.1,0.8034713648639094,-0.4364550588580588,-0.21468395414586344,0
12838.0,683.13,2010-12-01 11:57:00,2011-11-06 12:20:00,United Kingdom,23026,340,-0.14787902130867928,1.5554747433026244,1,34,2,683.13,-0.5761276931276388,-0.329362146223227,-0.14787902130867928,0
12839.0,5583.62,2010-12-07 15:48:00,2011-12-07 12:33:00,United Kingdom,20723,364,0.44840334089246214,1.7361564462543653,1,3,16,5583.62,-0.8838080585789913,1.1699386306644184,0.44840334089246214,2
12840.0,2714.27,2011-04-27 12:21:00,2011-07-19 09:29:00,United Kingdom,21933,82,0.09926625542104088,-0.3868535634285906,0,144,6,2714.27,0.5156413455707087,0.09900950431610024,0.09926625542104088,2
12841.0,3876.4,2010-12-03 10:43:00,2011-12-05 11:13:00,United Kingdom,15036,367,0.24067203761523218,1.758741659123333,1,5,26,3876.4,-0.8639577124208395,2.2408677570127367,0.24067203761523218,1
12842.0,1118.99,2011-02-04 12:36:00,2011-09-30 15:33:00,United Kingdom,22917,238,-0.09484440020160845,0.7875775057577254,1,70,2,1118.99,-0.21882146228090688,-0.329362146223227,-0.09484440020160845,0
12843.0,1680.76,2011-03-20 14:38:00,2011-10-05 12:09:00,United Kingdom,47566,198,-0.02648928824061369,0.48644133417149055,1,66,9,1680.76,-0.25852215459721045,0.4202882422205957,-0.02648928824061369,2
12844.0,325.96000000000004,2011-08-01 13:11:00,2011-11-10 13:31:00,United Kingdom,82494L,101,-0.19133879192496084,-0.24381388192512907,0,29,2,325.96000000000004,-0.6257535585230182,-0.329362146223227,-0.19133879192496084,0
12845.0,354.09,2011-02-22 14:10:00,2011-03-17 13:34:00,United Kingdom,84375,22,-0.18791598668533824,-0.8385578208079429,0,267,4,354.09,1.736437634297043,-0.11517632095356338,-0.18791598668533824,0
12847.0,871.54,2011-11-17 13:16:00,2011-11-17 13:16:00,United Kingdom,22066,0,-0.12495364856792945,-1.0041827151803722,0,22,1,871.54,-0.6952297700765494,-0.4364550588580588,-0.12495364856792945,0
12849.0,1050.8899999999999,2011-03-16 12:26:00,2011-11-08 13:41:00,United Kingdom,22291,237,-0.10313067950549393,0.7800491014680695,1,31,2,1050.8899999999999,-0.6059032123648664,-0.329362146223227,-0.10313067950549393,0
12851.0,135.18,2011-09-04 12:41:00,2011-09-04 12:41:00,United Kingdom,44234,0,-0.21455254178685906,-1.0041827151803722,0,97,1,135.18,0.049158210854142036,-0.4364550588580588,-0.21455254178685906,0
12852.0,299.75,2011-02-18 08:47:00,2011-02-22 14:56:00,United Kingdom,22698,4,-0.19452797519302012,-0.9740690980217487,0,290,2,299.75,1.9647166151157882,-0.329362146223227,-0.19452797519302012,0
12853.0,1881.7,2011-01-28 10:28:00,2011-08-24 11:00:00,United Kingdom,22171,208,-0.0020392887791930198,0.5617253770680493,1,108,9,1881.7,0.15833511472397677,0.4202882422205957,-0.0020392887791930198,2
12854.0,1289.15,2011-01-25 12:11:00,2011-09-22 12:15:00,United Kingdom,85123A,240,-0.07413965297181177,0.8026343143370371,1,79,5,1289.15,-0.1294949045692239,-0.008083408318731574,-0.07413965297181177,2
12855.0,38.1,2010-12-02 09:37:00,2010-12-02 09:37:00,United Kingdom,22863,0,-0.226365052724028,-1.0041827151803722,0,373,1,38.1,2.7885059806790866,-0.4364550588580588,-0.226365052724028,0
12856.0,2162.68,2011-10-07 12:38:00,2011-12-02 10:52:00,United Kingdom,23328,55,0.03214982662177231,-0.5901204792492992,0,8,8,2162.68,-0.8341821931836119,0.31319532958576385,0.03214982662177231,2
12857.0,1106.4,2011-02-10 12:32:00,2011-05-13 10:20:00,United Kingdom,20914,91,-0.09637632760889063,-0.3190979248216878,0,211,2,1106.4,1.180627941868793,-0.329362146223227,-0.09637632760889063,0
12863.0,504.2,2011-05-24 17:17:00,2011-10-18 14:15:00,United Kingdom,37449,146,-0.16965088556483532,0.09496431110938518,0,52,2,504.2,-0.39747457770427286,-0.329362146223227,-0.16965088556483532,0
12864.0,147.12,2011-07-24 13:03:00,2011-07-24 13:03:00,United Kingdom,15030,0,-0.21309970515119986,-1.0041827151803722,0,138,1,147.12,0.45609030709625337,-0.4364550588580588,-0.21309970515119986,0
12865.0,1548.07,2010-12-15 11:39:00,2011-11-13 14:31:00,Austria,22845,333,-0.042634756681620506,1.5027759132750333,1,26,3,1548.07,-0.6555290777602458,-0.2222692335883952,-0.042634756681620506,2
12866.0,559.12,2011-03-01 14:11:00,2011-03-01 14:11:00,Belgium,79190D,0,-0.1629683237532437,-1.0041827151803722,0,283,1,559.12,1.895240403562257,-0.4364550588580588,-0.1629683237532437,0
12867.0,3986.22,2010-12-14 15:16:00,2011-11-13 15:30:00,United Kingdom,22815,334,0.2540347276762116,1.510304317564689,1,26,10,3986.22,-0.6555290777602458,0.5273811548554275,0.2540347276762116,2
12868.0,1607.0600000000002,2010-12-01 12:50:00,2011-06-07 10:42:00,United Kingdom,22699,187,-0.03545696496155874,0.40362888698527594,1,186,6,1607.0600000000002,0.9324986148918959,0.09900950431610024,-0.03545696496155874,2
12870.0,-14.899999999999999,2010-12-08 14:27:00,2010-12-08 14:27:00,United Kingdom,22220,0,-0.23281399256405633,-1.0041827151803722,0,366,1,-14.899999999999999,2.7190297691255556,-0.4364550588580588,-0.23281399256405633,0
12871.0,380.64,2011-05-16 13:32:00,2011-09-16 15:07:00,United Kingdom,21232,123,-0.1846854328598146,-0.07818898755269989,0,84,2,380.64,-0.07986903917384448,-0.329362146223227,-0.1846854328598146,0
12872.0,599.97,2010-12-09 14:44:00,2011-01-17 10:52:00,United Kingdom,85123A,38,-0.1579977729520143,-0.718103352173449,0,327,2,599.97,2.331948019041596,-0.329362146223227,-0.1579977729520143,0
12873.0,374.0,2011-03-02 14:58:00,2011-03-02 14:58:00,United Kingdom,21621,0,-0.185493375511471,-1.0041827151803722,0,282,1,374.0,1.885315230483181,-0.4364550588580588,-0.185493375511471,0
12875.0,343.2300000000001,2010-12-12 12:03:00,2011-07-19 15:30:00,United Kingdom,17096,219,-0.1892374109619931,0.6445378242542639,1,143,2,343.2300000000001,0.5057161724916328,-0.329362146223227,-0.1892374109619931,0
12876.0,2218.02,2011-05-27 13:34:00,2011-10-13 12:26:00,Belgium,22355,138,0.03888349323964343,0.0347370767921382,0,58,2,2218.02,-0.3379235392298175,-0.329362146223227,0.03888349323964343,2
12877.0,1535.77,2010-12-16 12:23:00,2011-12-06 10:30:00,United Kingdom,15036,354,-0.04413139743694783,1.6608724033578066,1,4,12,1535.77,-0.8738828854999153,0.7415669801250911,-0.04413139743694783,2
12878.0,841.64,2011-03-18 14:02:00,2011-11-21 14:30:00,United Kingdom,21671,248,-0.12859182406258693,0.8628615486542841,1,18,3,841.64,-0.734930462392853,-0.2222692335883952,-0.12859182406258693,0
12879.0,552.5699999999999,2011-09-09 12:11:00,2011-10-26 12:24:00,United Kingdom,22699,47,-0.16376531537498304,-0.6503477135665462,0,45,4,552.5699999999999,-0.46695078925780403,-0.11517632095356338,-0.16376531537498304,0
12881.0,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,United Kingdom,22826,0,-0.19474091188585124,-1.0041827151803722,0,276,1,298.0,1.8257641920087258,-0.4364550588580588,-0.19474091188585124,0
12882.0,1463.04,2011-11-06 11:22:00,2011-11-30 16:18:00,United Kingdom,23284,24,-0.05298104639100937,-0.8235010122286313,0,9,2,1463.04,-0.8242570201045359,-0.329362146223227,-0.05298104639100937,2
12883.0,703.47,2011-09-11 15:18:00,2011-11-15 09:32:00,United Kingdom,22111,64,-0.14540408854743064,-0.5223648406423963,0,25,4,703.47,-0.6654542508393217,-0.11517632095356338,-0.14540408854743064,0
12884.0,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,United Kingdom,22826,0,-0.19339636876826044,-1.0041827151803722,0,88,1,309.05,-0.04016834685754094,-0.4364550588580588,-0.19339636876826044,0
12885.0,1158.27,2011-08-08 11:45:00,2011-10-07 13:40:00,United Kingdom,22847,60,-0.09006488403337612,-0.5524784578010198,0,63,4,1158.27,-0.2882976738344381,-0.11517632095356338,-0.09006488403337612,0
12886.0,1351.09,2011-05-04 11:21:00,2011-10-03 10:09:00,United Kingdom,22191,151,-0.06660291082669188,0.13260633255766455,0,68,3,1351.09,-0.23867180843905866,-0.2222692335883952,-0.06660291082669188,2
12888.0,313.77,2011-03-29 14:31:00,2011-05-09 16:02:00,United Kingdom,79160,41,-0.19282204808816736,-0.6955181393044814,0,214,4,313.77,1.2104034611060206,-0.11517632095356338,-0.19282204808816736,0
12890.0,380.46999999999997,2011-11-15 17:26:00,2011-11-15 17:26:00,United Kingdom,23100,0,-0.18470611813854676,-1.0041827151803722,0,24,1,380.46999999999997,-0.6753794239183977,-0.4364550588580588,-0.18470611813854676,0
12891.0,331.0,2011-02-20 11:28:00,2011-06-07 12:31:00,United Kingdom,21495,107,-0.1907255342496072,-0.19864345618719384,0,186,3,331.0,0.9324986148918959,-0.2222692335883952,-0.1907255342496072,0
12893.0,188.14,2011-11-09 12:34:00,2011-11-09 12:34:00,United Kingdom,23321,0,-0.20810846907123828,-1.0041827151803722,0,31,1,188.14,-0.6059032123648664,-0.4364550588580588,-0.20810846907123828,0
12895.0,347.3,2011-09-14 08:35:00,2011-10-28 13:51:00,United Kingdom,85034A,44,-0.188742181053523,-0.6729329264355138,0,42,3,347.3,-0.4967263084950317,-0.2222692335883952,-0.188742181053523,0
12897.0,216.5,2011-02-11 11:40:00,2011-05-19 12:13:00,United Kingdom,22469,97,-0.2046576778662722,-0.2739274990837526,0,205,2,216.5,1.1210769033943377,-0.329362146223227,-0.2046576778662722,0
12901.0,16293.1,2011-03-14 10:41:00,2011-12-01 10:07:00,United Kingdom,21787,261,1.7515126284016458,0.9607308044198105,1,9,36,16293.1,-0.8242570201045359,3.3117968833610547,1.7515126284016458,1
12902.0,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,United Kingdom,21164,0,-0.21412666840119682,-1.0041827151803722,0,265,1,138.68,1.716587288138891,-0.4364550588580588,-0.21412666840119682,0
12904.0,509.58,2011-06-20 13:18:00,2011-11-21 14:34:00,United Kingdom,22167,154,-0.16899625733201737,0.15519154542663216,0,18,2,509.58,-0.734930462392853,-0.329362146223227,-0.16899625733201737,0
12906.0,2919.81,2011-09-22 15:03:00,2011-11-28 09:55:00,United Kingdom,22616,66,0.12427597418933192,-0.5073080320630846,0,12,5,2919.81,-0.7944815008673083,-0.008083408318731574,0.12427597418933192,2
12908.0,246.0,2011-01-31 12:36:00,2011-10-12 10:11:00,United Kingdom,15036,253,-0.20106817361569038,0.9005035701025635,1,59,4,246.0,-0.3279983661507416,-0.11517632095356338,-0.20106817361569038,0
12909.0,2128.83,2011-03-31 12:51:00,2011-10-31 12:43:00,United Kingdom,23298,213,0.028031022591867426,0.5993673985163286,1,40,8,2128.83,-0.5165766546531835,0.31319532958576385,0.028031022591867426,2
12910.0,3075.04,2011-04-12 10:01:00,2011-11-16 14:28:00,United Kingdom,20969,218,0.14316406723400363,0.637009419964608,1,23,8,3075.04,-0.6853045969974735,0.31319532958576385,0.14316406723400363,2
12912.0,1662.3,2011-10-30 11:35:00,2011-12-07 08:55:00,United Kingdom,23084,37,-0.028735466154706586,-0.7256317564631048,0,3,5,1662.3,-0.8838080585789913,-0.008083408318731574,-0.028735466154706586,2
12913.0,2483.63,2010-12-06 16:36:00,2011-12-05 12:11:00,United Kingdom,84946,363,0.07120241608700058,1.7286280419647095,1,5,5,2483.63,-0.8639577124208395,-0.008083408318731574,0.07120241608700058,2
12915.0,363.65,2010-12-02 12:33:00,2011-07-14 11:34:00,United Kingdom,22423,223,-0.18675274395192937,0.6746514414128874,1,149,2,363.65,0.5652672109660881,-0.329362146223227,-0.18675274395192937,0
12916.0,2982.35,2011-01-23 10:43:00,2011-07-24 10:35:00,United Kingdom,84949,181,0.13188572320056535,0.3584584612473407,1,139,5,2982.35,0.46601548017532923,-0.008083408318731574,0.13188572320056535,2
12917.0,594.0,2011-08-03 16:42:00,2011-08-03 16:42:00,United Kingdom,15056BL,0,-0.1587241912698439,-1.0041827151803722,0,128,1,594.0,0.3568385763054945,-0.4364550588580588,-0.1587241912698439,0
12919.0,1301.44,2011-06-23 09:22:00,2011-12-01 13:47:00,United Kingdom,21259,161,-0.07264422899758634,0.20789037545422326,1,8,8,1301.44,-0.8341821931836119,0.31319532958576385,-0.07264422899758634,2
12920.0,164.23,2011-11-22 15:05:00,2011-11-22 15:05:00,United Kingdom,23196,0,-0.2110177926858624,-1.0041827151803722,0,17,1,164.23,-0.7448556354719289,-0.4364550588580588,-0.2110177926858624,0
12921.0,16389.74,2010-12-01 15:06:00,2011-12-06 09:56:00,United Kingdom,85099B,369,1.7632716009703315,1.7737984677026446,1,4,50,16389.74,-0.8738828854999153,4.8110976602487,1.7632716009703315,1
12922.0,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,United Kingdom,22333,0,-0.18167511641373346,-1.0041827151803722,0,161,1,405.38,0.6843692879149987,-0.4364550588580588,-0.18167511641373346,0
12923.0,176.97,2011-10-06 16:20:00,2011-10-06 16:20:00,United Kingdom,23254,0,-0.20946761356205182,-1.0041827151803722,0,64,1,176.97,-0.2783725007553622,-0.4364550588580588,-0.20946761356205182,0
12924.0,929.95,2011-01-16 11:49:00,2011-09-12 13:55:00,United Kingdom,22801,239,-0.11784643015177745,0.7951059100473813,1,88,5,929.95,-0.04016834685754094,-0.008083408318731574,-0.11784643015177745,2
12925.0,694.05,2011-09-26 11:05:00,2011-12-05 11:11:00,United Kingdom,21731,70,-0.14655029634541306,-0.47719441490446113,0,5,2,694.05,-0.8639577124208395,-0.329362146223227,-0.14655029634541306,0
12928.0,2062.7000000000003,2010-12-15 15:45:00,2011-11-04 14:24:00,United Kingdom,20972,323,0.019984449165054746,1.4274918703784745,1,35,5,2062.7000000000003,-0.5662025200485629,-0.008083408318731574,0.019984449165054746,2
12929.0,105.1,2011-02-01 12:08:00,2011-08-09 14:30:00,United Kingdom,22605,189,-0.21821261934135064,0.4186856955645877,1,122,2,105.1,0.2972875378310392,-0.329362146223227,-0.21821261934135064,0
12930.0,409.9,2011-06-21 13:25:00,2011-09-22 15:18:00,United Kingdom,22698,93,-0.18112513135567823,-0.30404111624237606,0,78,4,409.9,-0.1394200776482998,-0.11517632095356338,-0.18112513135567823,0
12931.0,33462.81,2010-12-17 09:45:00,2011-11-18 12:39:00,United Kingdom,22197,336,3.8406904936984954,1.525361126144001,1,22,20,33462.81,-0.6952297700765494,1.5983102812037457,3.8406904936984954,1
12933.0,606.28,2011-03-01 11:30:00,2011-11-15 16:38:00,United Kingdom,84952C,259,-0.15722998407672037,0.9456739958404987,1,24,4,606.28,-0.6753794239183977,-0.11517632095356338,-0.15722998407672037,0
12935.0,2156.45,2011-01-24 13:58:00,2011-12-07 17:25:00,United Kingdom,22961,317,0.0313917719952935,1.3823214446405394,1,2,8,2156.45,-0.8937332316580672,0.31319532958576385,0.0313917719952935,2
12936.0,1012.9,2011-09-22 13:51:00,2011-11-22 17:32:00,United Kingdom,22086,61,-0.10775323091158216,-0.5449500535113639,0,17,5,1012.9,-0.7448556354719289,-0.008083408318731574,-0.10775323091158216,2
12937.0,1504.27,2011-03-17 14:19:00,2011-11-24 15:05:00,United Kingdom,22383,252,-0.04796425790790807,0.8929751658129076,1,15,4,1504.27,-0.7647059816300806,-0.11517632095356338,-0.04796425790790807,2
12938.0,114.14,2011-11-14 11:21:00,2011-11-14 11:21:00,United Kingdom,21822,0,-0.21711264922524012,-1.0041827151803722,0,26,1,114.14,-0.6555290777602458,-0.4364550588580588,-0.21711264922524012,0
12939.0,11581.8,2011-01-09 11:20:00,2011-10-06 14:33:00,United Kingdom,22568,270,1.1782505478672016,1.0284864430267133,1,64,8,11581.8,-0.2783725007553622,0.31319532958576385,1.1782505478672016,2
12940.0,876.29,2011-09-13 10:16:00,2011-10-24 14:04:00,United Kingdom,22423,41,-0.12437567754453069,-0.6955181393044814,0,46,4,876.29,-0.45702561617872817,-0.11517632095356338,-0.12437567754453069,0
12942.0,683.9,2010-12-09 09:34:00,2011-07-31 14:39:00,United Kingdom,22379,234,-0.14778532916383358,0.757463888599102,1,131,3,683.9,0.38661409554272214,-0.2222692335883952,-0.14778532916383358,0
